query_index,query,level_no,parent_level,node_type,parallel_aware,startup_cost (ms),total_cost (ms),plan_rows,plan_width,actual_startup_time (ms),actual_total_time (ms),input_cardinality (rows),output_cardinality (rows),base_cardinality (rows),loop
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",4.1,3.1,Aggregate,False,197422.5,199209.3,59560,44,401.653,404.021,4567,2704,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",5.1,4.1,Sort,False,197422.5,197571.4,59560,24,401.626,401.774,4567,4567,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",6.1,5.1,Hash Join,True,40023.24,192698.78,59560,24,98.615,400.664,544089,4567,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",7.1,6.1,Seq Scan,True,0.0,150110.13,617929,16,0.033,258.708,6001215,496461,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",7.2,6.1,Hash,True,39270.22,39270.22,60242,12,98.022,98.027,47628,47628,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",8.1,7.2,Hash Join,True,4539.11,39270.22,60242,12,23.31,89.235,249425,47628,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",9.1,8.1,Seq Scan,True,0.0,33948.5,298127,16,0.048,45.124,1500000,239508,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",9.2,8.1,Hash,True,4381.25,4381.25,12629,4,23.208,23.209,9917,9917,7651215,3
67,"-- Query 6: Add a new filter in the WHERE clause
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
    AND l_discount < 0.05 -- New filter condition
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",10.1,9.2,Seq Scan,True,0.0,4381.25,12629,4,14.566,21.726,150000,9917,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",1.1,-1,Sort,False,283514.75,284296.21,312583,44,418.146,420.104,11415,11415,7651215,1
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",2.1,1.1,Aggregate,False,204230.29,245367.49,312583,44,404.836,416.706,11429,11415,7651215,1
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",3.1,2.1,Gather Merge,False,204230.29,238204.13,260486,44,404.827,411.477,3810,11429,7651215,1
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",4.1,3.1,Aggregate,False,203230.27,207137.56,130243,44,394.696,399.114,10070,3810,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",5.1,4.1,Sort,False,203230.27,203555.87,130243,24,394.671,394.979,10070,10070,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",6.1,5.1,Hash Join,True,40023.24,189491.57,130243,24,99.006,392.791,1139966,10070,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",7.1,6.1,Seq Scan,True,0.0,143858.44,1351255,16,0.029,224.878,6001215,1092338,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",7.2,6.1,Hash,True,39270.22,39270.22,60242,12,98.53,98.532,47628,47628,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",8.1,7.2,Hash Join,True,4539.11,39270.22,60242,12,23.423,89.664,249425,47628,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",9.1,8.1,Seq Scan,True,0.0,33948.5,298127,16,0.045,45.207,1500000,239508,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",9.2,8.1,Hash,True,4381.25,4381.25,12629,4,23.335,23.335,9917,9917,7651215,3
68,"-- Query 7: Change the JOIN condition to use explicit JOIN syntax
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS revenue,
    o_orderdate,
    o_shippriority
FROM
    customer
JOIN
    orders ON c_custkey = o_custkey
JOIN
    lineitem ON l_orderkey = o_orderkey
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    revenue DESC,
    o_orderdate",10.1,9.2,Seq Scan,True,0.0,4381.25,12629,4,14.6,21.89,150000,9917,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",1.1,-1,Sort,False,283514.75,284296.21,312583,44,422.503,424.526,11415,11415,7651215,1
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",2.1,1.1,Aggregate,False,204230.29,245367.49,312583,44,409.372,421.251,11429,11415,7651215,1
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",3.1,2.1,Gather Merge,False,204230.29,238204.13,260486,44,409.359,416.049,3810,11429,7651215,1
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",4.1,3.1,Aggregate,False,203230.27,207137.56,130243,44,399.098,403.495,10070,3810,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",5.1,4.1,Sort,False,203230.27,203555.87,130243,24,399.073,399.38,10070,10070,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",6.1,5.1,Hash Join,True,40023.24,189491.57,130243,24,99.11,397.139,1139966,10070,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",7.1,6.1,Seq Scan,True,0.0,143858.44,1351255,16,0.031,226.653,6001215,1092338,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",7.2,6.1,Hash,True,39270.22,39270.22,60242,12,98.624,98.626,47628,47628,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",8.1,7.2,Hash Join,True,4539.11,39270.22,60242,12,23.661,89.859,249425,47628,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",9.1,8.1,Seq Scan,True,0.0,33948.5,298127,16,0.052,45.519,1500000,239508,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",9.2,8.1,Hash,True,4381.25,4381.25,12629,4,23.536,23.537,9917,9917,7651215,3
69,"-- Query 8: Change the SELECT columns
SELECT
    l_orderkey,
    SUM(l_extendedprice * (1 - l_discount)) AS total_revenue,
    o_orderdate,
    o_shippriority
FROM
    customer,
    orders,
    lineitem
WHERE
    c_mktsegment = 'AUTOMOBILE'
    AND c_custkey = o_custkey
    AND l_orderkey = o_orderkey
    AND o_orderdate < DATE '1995-03-01'
    AND l_shipdate > DATE '1995-03-01'
GROUP BY
    l_orderkey,
    o_orderdate,
    o_shippriority
ORDER BY
    total_revenue DESC,
    o_orderdate",10.1,9.2,Seq Scan,True,0.0,4381.25,12629,4,14.641,22.007,150000,9917,7651215,3
